timestamp,open_15m,high_15m,low_15m,close_15m,volume,tick_count
2022-04-26 02:30:00,1.27411,1.27425,1.27358,1.27376,0,15
2022-04-26 02:45:00,1.27377,1.27428,1.27321,1.27387,0,15
2022-04-26 03:00:00,1.27387,1.27426,1.27233,1.27253,0,15
2022-04-26 03:15:00,1.27255,1.27263,1.27108,1.27196,0,15
2022-04-26 03:30:00,1.27195,1.27297,1.27176,1.27215,0,15
2022-04-26 03:45:00,1.27212,1.27275,1.27105,1.27124,0,15
2022-04-26 04:00:00,1.27125,1.27234,1.27115,1.27157,0,15
2022-04-26 04:15:00,1.27156,1.27283,1.27152,1.27257,0,15
2022-04-26 04:30:00,1.27259,1.27306,1.27117,1.27153,0,15
2022-04-26 04:45:00,1.27154,1.27259,1.27154,1.27207,0,15
2022-04-26 05:00:00,1.27206,1.27221,1.27052,1.27159,0,15
2022-04-26 05:15:00,1.27161,1.27177,1.27068,1.27127,0,15
2022-04-26 05:30:00,1.27135,1.27226,1.27125,1.27197,0,15
2022-04-26 05:45:00,1.27198,1.27265,1.27132,1.27133,0,15
2022-04-26 06:00:00,1.27133,1.27155,1.27085,1.27143,0,15
2022-04-26 06:15:00,1.27144,1.27166,1.27076,1.27124,0,15
2022-04-26 06:30:00,1.27124,1.27246,1.27073,1.2719,0,15
2022-04-26 06:45:00,1.27189,1.27225,1.27124,1.27134,0,15
2022-04-26 07:00:00,1.27136,1.27157,1.27013,1.27096,0,15
2022-04-26 07:15:00,1.27098,1.27164,1.26941,1.26992,0,15
2022-04-26 07:30:00,1.26993,1.26995,1.26877,1.26884,0,15
2022-04-26 07:45:00,1.26884,1.26975,1.26855,1.26855,0,15
2022-04-26 08:00:00,1.26853,1.269,1.26832,1.26861,0,15
2022-04-26 08:15:00,1.26861,1.2689,1.2682,1.26861,0,15
2022-04-26 08:30:00,1.26862,1.26864,1.26761,1.26823,0,15
2022-04-26 08:45:00,1.26818,1.26876,1.26696,1.26801,0,15
2022-04-26 09:00:00,1.26805,1.26974,1.26771,1.26874,0,15
2022-04-26 09:15:00,1.26873,1.26873,1.2668,1.26815,0,15
2022-04-26 09:30:00,1.26817,1.26881,1.26769,1.26849,0,15
2022-04-26 09:45:00,1.26846,1.26864,1.2675,1.26841,0,15
2022-04-26 10:00:00,1.26839,1.26848,1.2663,1.26688,0,15
2022-04-26 10:15:00,1.26687,1.26693,1.26553,1.26599,0,15
2022-04-26 10:30:00,1.26601,1.26615,1.26253,1.26267,0,15
2022-04-26 10:45:00,1.26267,1.26357,1.26186,1.26187,0,15
2022-04-26 11:00:00,1.26185,1.2637,1.26171,1.2623,0,15
2022-04-26 11:15:00,1.26228,1.263,1.26203,1.26239,0,15
2022-04-26 11:30:00,1.26241,1.26283,1.26188,1.26259,0,15
2022-04-26 11:45:00,1.26259,1.26259,1.26088,1.26144,0,15
2022-04-26 12:00:00,1.26145,1.26218,1.26089,1.26127,0,15
2022-04-26 12:15:00,1.26128,1.26197,1.26114,1.26189,0,15
2022-04-26 12:30:00,1.26189,1.26196,1.26,1.26059,0,15
2022-04-26 12:45:00,1.2606,1.26123,1.26008,1.2611,0,15
2022-04-26 13:00:00,1.2611,1.26139,1.26006,1.2601,0,15
2022-04-26 13:15:00,1.2601,1.26048,1.25938,1.26024,0,15
2022-04-26 13:30:00,1.26023,1.26039,1.25999,1.26029,0,15
2022-04-26 13:45:00,1.26029,1.26045,1.2587,1.25893,0,15
2022-04-26 14:00:00,1.25893,1.25915,1.25844,1.25908,0,15
2022-04-26 14:15:00,1.25909,1.25988,1.25898,1.25967,0,15
2022-04-26 14:30:00,1.25966,1.25971,1.25874,1.2588,0,15
2022-04-26 14:45:00,1.2588,1.25893,1.25839,1.2587,0,15
2022-04-26 15:00:00,1.25868,1.25886,1.25835,1.2585,0,15
2022-04-26 15:15:00,1.25849,1.25859,1.25817,1.2583,0,15
2022-04-26 15:30:00,1.25832,1.25868,1.25807,1.25868,0,15
2022-04-26 15:45:00,1.25868,1.25896,1.25805,1.25892,0,15
2022-04-26 16:00:00,1.25891,1.25891,1.25809,1.25812,0,15
2022-04-26 16:15:00,1.25812,1.25827,1.25784,1.258,0,15
2022-04-26 16:30:00,1.25801,1.25801,1.25706,1.25713,0,15
2022-04-26 16:45:00,1.25713,1.25768,1.2571,1.25718,0,15
2022-04-26 17:15:00,1.2576,1.25809,1.25752,1.2576,0,15
2022-04-26 17:30:00,1.25762,1.2577,1.25716,1.25731,0,15
2022-04-26 17:45:00,1.2573,1.25739,1.25711,1.25711,0,15
2022-04-26 18:00:00,1.25713,1.2578,1.25709,1.25744,0,15
2022-04-26 18:15:00,1.25743,1.25754,1.25597,1.2569,0,15
2022-04-26 18:30:00,1.2569,1.25765,1.25674,1.25751,0,15
2022-04-26 18:45:00,1.25752,1.25786,1.25749,1.25767,0,15
2022-04-26 19:00:00,1.25768,1.2579,1.25766,1.25767,0,15
2022-04-26 19:15:00,1.25768,1.25818,1.25766,1.25818,0,15
2022-04-26 19:30:00,1.25817,1.25855,1.25813,1.25835,0,15
2022-04-26 19:45:00,1.25836,1.25871,1.25806,1.25811,0,15
2022-04-26 20:00:00,1.2581,1.25851,1.25786,1.25816,0,15
2022-04-26 20:15:00,1.25816,1.25817,1.25716,1.25738,0,15
2022-04-26 20:30:00,1.25739,1.25747,1.25689,1.25707,0,15
2022-04-26 20:45:00,1.25708,1.2581,1.25708,1.2581,0,15
2022-04-26 21:00:00,1.2581,1.25831,1.25741,1.25781,0,15
2022-04-26 21:15:00,1.25778,1.25847,1.25778,1.25808,0,15
2022-04-26 21:30:00,1.25807,1.25869,1.25747,1.25754,0,15
2022-04-26 21:45:00,1.25752,1.25858,1.25739,1.25839,0,15
2022-04-26 22:00:00,1.25839,1.2591,1.25827,1.25845,0,15
2022-04-26 22:15:00,1.25845,1.2587,1.258,1.25832,0,15
2022-04-26 22:30:00,1.25833,1.25883,1.25815,1.25878,0,15
2022-04-26 22:45:00,1.25878,1.25878,1.25796,1.25798,0,15
2022-04-26 23:00:00,1.25799,1.25835,1.25753,1.25795,0,15
2022-04-26 23:15:00,1.25797,1.25818,1.25777,1.25798,0,15
2022-04-26 23:30:00,1.25798,1.25848,1.25782,1.25791,0,15
2022-04-26 23:45:00,1.25791,1.25804,1.25767,1.25799,0,15
2022-04-27 00:00:00,1.25799,1.25799,1.25754,1.25777,0,15
2022-04-27 00:15:00,1.25779,1.2578,1.2574,1.25771,0,15
2022-04-27 00:30:00,1.25772,1.25812,1.25772,1.25798,0,15
2022-04-27 00:45:00,1.25799,1.25847,1.25797,1.25845,0,15
2022-04-27 01:00:00,1.25844,1.25888,1.25827,1.25873,0,15
2022-04-27 01:15:00,1.25873,1.25956,1.25858,1.25953,0,15
2022-04-27 01:30:00,1.25956,1.2597,1.25924,1.25961,0,15
2022-04-27 01:45:00,1.25961,1.25961,1.25906,1.25933,0,15
2022-04-27 02:00:00,1.25935,1.25935,1.25768,1.25879,0,15
2022-04-27 02:15:00,1.2588,1.2596,1.25797,1.25806,0,15
2022-04-27 02:30:00,1.25807,1.25889,1.25738,1.25798,0,15
2022-04-27 02:45:00,1.25798,1.25828,1.2566,1.25731,0,15
2022-04-27 03:00:00,1.25735,1.25798,1.25619,1.25637,0,15
2022-04-27 03:15:00,1.25638,1.2566,1.2542,1.2542,0,15
2022-04-27 03:30:00,1.2542,1.25578,1.25415,1.25572,0,15
2022-04-27 03:45:00,1.25573,1.25741,1.25562,1.25723,0,15
2022-04-27 04:00:00,1.25726,1.25753,1.25607,1.25718,0,15
2022-04-27 04:15:00,1.25718,1.25775,1.25659,1.25665,0,15
2022-04-27 04:30:00,1.25664,1.25689,1.2548,1.25486,0,15
2022-04-27 04:45:00,1.25487,1.25547,1.25356,1.25381,0,15
2022-04-27 05:00:00,1.2538,1.25659,1.25379,1.2563,0,15
2022-04-27 05:15:00,1.25631,1.259,1.25571,1.2583,0,15
2022-04-27 05:30:00,1.2583,1.26015,1.25812,1.2597,0,15
2022-04-27 05:45:00,1.25969,1.25995,1.2587,1.25886,0,15
2022-04-27 06:00:00,1.25887,1.26004,1.25754,1.25799,0,15
2022-04-27 06:15:00,1.25799,1.25916,1.25775,1.25912,0,15
2022-04-27 06:30:00,1.25913,1.25971,1.2586,1.25911,0,15
2022-04-27 06:45:00,1.25912,1.2592,1.25792,1.25885,0,15
2022-04-27 07:00:00,1.25891,1.25922,1.25748,1.25863,0,15
2022-04-27 07:15:00,1.25861,1.25866,1.25769,1.25802,0,15
2022-04-27 07:30:00,1.25804,1.2582,1.257,1.25782,0,15
2022-04-27 07:45:00,1.25781,1.25829,1.25648,1.25658,0,15
2022-04-27 08:00:00,1.25659,1.25692,1.25589,1.25658,0,15
2022-04-27 08:15:00,1.25658,1.25703,1.25539,1.25545,0,15
2022-04-27 08:30:00,1.25545,1.25553,1.25327,1.25327,0,15
2022-04-27 08:45:00,1.25332,1.25428,1.25267,1.25416,0,15
2022-04-27 09:00:00,1.25414,1.25531,1.25367,1.25399,0,15
2022-04-27 09:15:00,1.25399,1.25502,1.25394,1.25466,0,15
2022-04-27 09:30:00,1.25466,1.25709,1.25462,1.25709,0,15
2022-04-27 09:45:00,1.25716,1.25784,1.25589,1.25619,0,15
2022-04-27 10:00:00,1.25617,1.25645,1.25374,1.25375,0,15
2022-04-27 10:15:00,1.25374,1.25515,1.25359,1.25359,0,15
2022-04-27 10:30:00,1.25358,1.25369,1.25163,1.25173,0,15
2022-04-27 10:45:00,1.25172,1.25198,1.25024,1.25029,0,15
2022-04-27 11:00:00,1.25026,1.25134,1.25025,1.25111,0,15
2022-04-27 11:15:00,1.25112,1.25222,1.25111,1.2521,0,15
2022-04-27 11:30:00,1.25212,1.25425,1.25212,1.25412,0,15
2022-04-27 11:45:00,1.25412,1.25471,1.25401,1.2544,0,15
2022-04-27 12:00:00,1.25439,1.25601,1.25433,1.25559,0,15
2022-04-27 12:15:00,1.25558,1.25737,1.25518,1.25711,0,15
2022-04-27 12:30:00,1.25713,1.25728,1.25625,1.25681,0,15
2022-04-27 12:45:00,1.25683,1.25736,1.2566,1.25669,0,15
2022-04-27 13:00:00,1.2567,1.25686,1.25618,1.25651,0,15
2022-04-27 13:15:00,1.25651,1.25655,1.25569,1.25649,0,15
2022-04-27 13:30:00,1.25651,1.2569,1.25577,1.25579,0,15
2022-04-27 13:45:00,1.25586,1.25632,1.25549,1.25578,0,15
2022-04-27 14:00:00,1.25579,1.25612,1.25528,1.25561,0,15
2022-04-27 14:15:00,1.25562,1.25562,1.25429,1.25439,0,15
2022-04-27 14:30:00,1.25438,1.25482,1.25361,1.25471,0,15
2022-04-27 14:45:00,1.25473,1.2552,1.254,1.25411,0,15
2022-04-27 15:00:00,1.25414,1.25437,1.25359,1.25416,0,15
2022-04-27 15:15:00,1.25416,1.25417,1.2535,1.25393,0,15
2022-04-27 15:30:00,1.25392,1.25451,1.2537,1.25441,0,15
2022-04-27 15:45:00,1.25441,1.25465,1.25386,1.25455,0,15
2022-04-27 16:00:00,1.25454,1.25471,1.25409,1.25409,0,15
2022-04-27 16:15:00,1.25409,1.25434,1.25389,1.25432,0,15
2022-04-27 16:30:00,1.25431,1.25431,1.25385,1.25405,0,15
2022-04-27 16:45:00,1.25407,1.25474,1.25399,1.25425,0,15
2022-04-27 17:00:00,1.25399,1.25451,1.25399,1.25438,0,15
2022-04-27 17:15:00,1.2544,1.25449,1.2543,1.25437,0,15
2022-04-27 17:45:00,1.25414,1.25414,1.25398,1.254,0,15
2022-04-27 18:00:00,1.25398,1.25429,1.25353,1.25379,0,15
2022-04-27 18:15:00,1.25377,1.25383,1.25348,1.25364,0,15
2022-04-27 18:45:00,1.25339,1.25359,1.25333,1.25358,0,15
2022-04-27 19:00:00,1.25358,1.25375,1.25343,1.25367,0,15
2022-04-27 19:15:00,1.25367,1.25385,1.25361,1.25367,0,15
2022-04-27 19:30:00,1.25366,1.25383,1.25356,1.25378,0,15
2022-04-27 19:45:00,1.25379,1.2542,1.25377,1.25393,0,15
2022-04-27 20:00:00,1.25392,1.25395,1.25314,1.25333,0,15
2022-04-27 20:15:00,1.25334,1.25334,1.25285,1.25294,0,15
2022-04-27 20:30:00,1.25294,1.25329,1.25278,1.25327,0,15
2022-04-27 20:45:00,1.25328,1.25375,1.25262,1.25321,0,15
2022-04-27 21:00:00,1.25322,1.25453,1.25318,1.25347,0,15
2022-04-27 21:15:00,1.25345,1.25417,1.25341,1.25368,0,15
2022-04-27 21:30:00,1.25369,1.25387,1.25262,1.25331,0,15
2022-04-27 21:45:00,1.25333,1.2544,1.25326,1.25435,0,15
2022-04-27 22:00:00,1.25435,1.25438,1.25307,1.25326,0,15
2022-04-27 22:15:00,1.25326,1.25331,1.25284,1.25312,0,15
2022-04-27 22:30:00,1.25313,1.2541,1.25294,1.25404,0,15
2022-04-27 22:45:00,1.25403,1.25415,1.25371,1.25394,0,15
2022-04-27 23:00:00,1.25396,1.25433,1.25313,1.25326,0,15
2022-04-27 23:15:00,1.25325,1.2535,1.25113,1.25192,0,15
2022-04-27 23:30:00,1.25193,1.25223,1.25123,1.25149,0,15
2022-04-27 23:45:00,1.25149,1.25165,1.25084,1.25108,0,15
2022-04-28 00:00:00,1.25109,1.25156,1.25092,1.2515,0,15
2022-04-28 00:15:00,1.25147,1.25148,1.25082,1.25115,0,15
2022-04-28 00:30:00,1.25114,1.25238,1.25091,1.25236,0,15
2022-04-28 00:45:00,1.25236,1.25248,1.25152,1.25153,0,15
2022-04-28 01:00:00,1.25154,1.25174,1.25053,1.25074,0,15
2022-04-28 01:15:00,1.25075,1.25078,1.25033,1.25052,0,15
2022-04-28 01:30:00,1.25053,1.25078,1.2491,1.24998,0,15
2022-04-28 01:45:00,1.24997,1.25351,1.24984,1.25213,0,15
2022-04-28 02:00:00,1.25212,1.25247,1.25153,1.25235,0,15
2022-04-28 02:15:00,1.25235,1.25261,1.25155,1.25197,0,15
2022-04-28 02:30:00,1.25196,1.25387,1.25147,1.25354,0,15
2022-04-28 02:45:00,1.25355,1.25407,1.25305,1.25398,0,15
2022-04-28 03:00:00,1.25398,1.25463,1.25282,1.25438,0,15
2022-04-28 03:15:00,1.25439,1.25626,1.25437,1.25587,0,15
2022-04-28 03:30:00,1.25586,1.25695,1.25578,1.25664,0,15
2022-04-28 03:45:00,1.25665,1.25665,1.25545,1.25558,0,15
2022-04-28 04:00:00,1.25558,1.25566,1.25479,1.25489,0,15
2022-04-28 04:15:00,1.25488,1.25564,1.25434,1.25548,0,15
2022-04-28 04:30:00,1.25547,1.25566,1.25436,1.25496,0,15
2022-04-28 04:45:00,1.25497,1.25501,1.25317,1.25359,0,15
2022-04-28 05:00:00,1.25357,1.25394,1.25317,1.25387,0,15
2022-04-28 05:15:00,1.25387,1.25387,1.25255,1.25294,0,15
2022-04-28 05:30:00,1.25296,1.25333,1.25193,1.25206,0,15
2022-04-28 05:45:00,1.25206,1.25276,1.25039,1.25118,0,15
2022-04-28 06:00:00,1.25118,1.2517,1.25058,1.25085,0,15
2022-04-28 06:15:00,1.25086,1.25086,1.24885,1.24908,0,15
2022-04-28 06:30:00,1.24908,1.24971,1.24793,1.24824,0,15
2022-04-28 06:45:00,1.24825,1.24825,1.24635,1.24646,0,15
2022-04-28 07:00:00,1.24645,1.24755,1.24583,1.24604,0,15
2022-04-28 07:15:00,1.24604,1.24733,1.24545,1.24664,0,15
2022-04-28 07:30:00,1.24664,1.24674,1.24427,1.24428,0,15
2022-04-28 07:45:00,1.24427,1.24442,1.24236,1.24256,0,15
2022-04-28 08:00:00,1.24255,1.24453,1.24255,1.24308,0,15
2022-04-28 08:15:00,1.24311,1.24379,1.24213,1.24262,0,15
2022-04-28 08:30:00,1.24262,1.24752,1.24262,1.24505,0,15
2022-04-28 08:45:00,1.24504,1.24514,1.24241,1.24303,0,15
2022-04-28 09:00:00,1.24303,1.24595,1.24285,1.2451,0,15
2022-04-28 09:15:00,1.24508,1.24618,1.24388,1.24416,0,15
2022-04-28 09:30:00,1.24423,1.24526,1.24291,1.24308,0,15
2022-04-28 09:45:00,1.24313,1.24439,1.24299,1.24374,0,15
2022-04-28 10:00:00,1.24374,1.24374,1.24153,1.24201,0,15
2022-04-28 10:15:00,1.24201,1.2437,1.24163,1.2433,0,15
2022-04-28 10:30:00,1.24327,1.24329,1.24134,1.24219,0,15
2022-04-28 10:45:00,1.24218,1.24425,1.24108,1.24386,0,15
2022-04-28 11:00:00,1.24387,1.24631,1.24369,1.24597,0,15
2022-04-28 11:15:00,1.24597,1.24616,1.24512,1.24538,0,15
2022-04-28 11:30:00,1.24538,1.2458,1.24436,1.24478,0,15
2022-04-28 11:45:00,1.24477,1.24518,1.24357,1.24387,0,15
2022-04-28 12:00:00,1.24384,1.24456,1.24377,1.24446,0,15
2022-04-28 12:15:00,1.24448,1.24485,1.24429,1.24456,0,15
2022-04-28 12:30:00,1.24457,1.24628,1.24414,1.24627,0,15
2022-04-28 12:45:00,1.24628,1.24698,1.24594,1.24634,0,15
2022-04-28 13:00:00,1.24635,1.24735,1.24625,1.24717,0,15
2022-04-28 13:15:00,1.24716,1.24719,1.24636,1.24648,0,15
2022-04-28 13:30:00,1.24653,1.24668,1.24582,1.24594,0,15
2022-04-28 13:45:00,1.24595,1.24613,1.24476,1.24492,0,15
2022-04-28 14:00:00,1.24494,1.24579,1.24467,1.24555,0,15
2022-04-28 14:15:00,1.24556,1.24606,1.24525,1.24585,0,15
2022-04-28 14:30:00,1.24586,1.24616,1.24513,1.24536,0,15
2022-04-28 14:45:00,1.24536,1.24657,1.24536,1.2462,0,15
2022-04-28 15:00:00,1.24612,1.2469,1.24586,1.24655,0,15
2022-04-28 15:15:00,1.24652,1.24703,1.24643,1.24673,0,15
2022-04-28 15:30:00,1.24672,1.2469,1.24649,1.24667,0,15
2022-04-28 15:45:00,1.2467,1.24686,1.24639,1.24666,0,15
2022-04-28 16:00:00,1.24665,1.24666,1.24613,1.24642,0,15
2022-04-28 16:15:00,1.24642,1.24669,1.24622,1.24661,0,15
2022-04-28 16:30:00,1.2466,1.24685,1.24647,1.24665,0,15
2022-04-28 16:45:00,1.24665,1.24666,1.24534,1.24559,0,15
2022-04-28 17:00:00,1.24563,1.24563,1.24522,1.24548,0,15
2022-04-28 17:15:00,1.24549,1.24552,1.24477,1.24549,0,15
2022-04-28 17:45:00,1.24565,1.2458,1.24548,1.24554,0,15
2022-04-28 18:00:00,1.24553,1.24602,1.24529,1.24564,0,15
2022-04-28 18:15:00,1.24565,1.246,1.24555,1.24587,0,15
2022-04-28 18:45:00,1.24586,1.24597,1.24552,1.24593,0,15
2022-04-28 19:00:00,1.24594,1.24613,1.24573,1.24592,0,15
2022-04-28 19:15:00,1.24595,1.24624,1.24585,1.24624,0,15
2022-04-28 19:30:00,1.24623,1.2463,1.24576,1.24605,0,15
2022-04-28 19:45:00,1.24603,1.24644,1.24595,1.24644,0,15
2022-04-28 20:00:00,1.24644,1.24827,1.24644,1.24812,0,15
2022-04-28 20:15:00,1.24814,1.24869,1.24814,1.2485,0,15
2022-04-28 20:30:00,1.24851,1.24855,1.24753,1.24753,0,15
2022-04-28 20:45:00,1.24754,1.24858,1.24728,1.24845,0,15
2022-04-28 21:00:00,1.24844,1.24935,1.24836,1.24882,0,15
2022-04-28 21:15:00,1.24881,1.24967,1.24861,1.24964,0,15
2022-04-28 21:30:00,1.24964,1.24968,1.24886,1.24898,0,15
2022-04-28 21:45:00,1.24897,1.24948,1.24835,1.24839,0,15
2022-04-28 22:00:00,1.24833,1.2487,1.2478,1.24785,0,15
2022-04-28 22:15:00,1.24785,1.24796,1.24722,1.24743,0,15
2022-04-28 22:30:00,1.24743,1.24775,1.24676,1.24712,0,15
2022-04-28 22:45:00,1.2471,1.24747,1.24655,1.24728,0,15
2022-04-28 23:00:00,1.24728,1.24794,1.24723,1.2475,0,15
2022-04-28 23:15:00,1.2475,1.24834,1.24728,1.24786,0,15
2022-04-28 23:30:00,1.24785,1.24858,1.24785,1.24836,0,15
2022-04-28 23:45:00,1.24835,1.24884,1.24786,1.24826,0,15
2022-04-29 00:00:00,1.24822,1.24846,1.24767,1.24836,0,15
2022-04-29 00:15:00,1.24837,1.24887,1.24837,1.24857,0,15
2022-04-29 00:30:00,1.24857,1.24909,1.24843,1.24908,0,15
2022-04-29 00:45:00,1.24906,1.24961,1.24903,1.24934,0,15
2022-04-29 01:00:00,1.24935,1.25078,1.24933,1.25078,0,15
2022-04-29 01:15:00,1.25079,1.25155,1.25062,1.25097,0,15
2022-04-29 01:30:00,1.25096,1.25179,1.25069,1.25136,0,15
2022-04-29 01:45:00,1.25135,1.25201,1.25115,1.25178,0,15
2022-04-29 02:00:00,1.2518,1.25233,1.25136,1.25202,0,15
2022-04-29 02:15:00,1.25201,1.25264,1.25181,1.25234,0,15
2022-04-29 02:30:00,1.25234,1.25251,1.25167,1.25217,0,15
2022-04-29 02:45:00,1.25215,1.25359,1.25215,1.25355,0,15
2022-04-29 03:00:00,1.25355,1.25366,1.25275,1.25316,0,15
2022-04-29 03:15:00,1.25315,1.2542,1.25237,1.25417,0,15
2022-04-29 03:30:00,1.25417,1.25636,1.25416,1.25594,0,15
2022-04-29 03:45:00,1.25593,1.25702,1.25576,1.25591,0,15
2022-04-29 04:00:00,1.25591,1.25627,1.25531,1.256,0,15
2022-04-29 04:15:00,1.256,1.25653,1.25493,1.25653,0,15
2022-04-29 04:30:00,1.25653,1.25748,1.25524,1.25695,0,15
2022-04-29 04:45:00,1.25694,1.25702,1.25496,1.25526,0,15
2022-04-29 05:00:00,1.25525,1.25595,1.25504,1.25538,0,15
2022-04-29 05:15:00,1.2554,1.25621,1.25539,1.25596,0,15
2022-04-29 05:30:00,1.25596,1.2569,1.25587,1.25615,0,15
2022-04-29 05:45:00,1.25614,1.25714,1.25584,1.25604,0,15
2022-04-29 06:00:00,1.25603,1.25627,1.25535,1.25564,0,15
2022-04-29 06:15:00,1.25565,1.25626,1.25552,1.25597,0,15
2022-04-29 06:30:00,1.25598,1.25777,1.25595,1.25763,0,15
2022-04-29 06:45:00,1.25762,1.25797,1.25677,1.25683,0,15
2022-04-29 07:00:00,1.25683,1.25742,1.25605,1.25668,0,15
2022-04-29 07:15:00,1.25667,1.25856,1.25659,1.25822,0,15
2022-04-29 07:30:00,1.25828,1.25833,1.25556,1.2557,0,15
2022-04-29 07:45:00,1.25572,1.2559,1.25406,1.25556,0,15
2022-04-29 08:00:00,1.25555,1.2566,1.2554,1.25606,0,15
2022-04-29 08:15:00,1.25606,1.25611,1.25463,1.25478,0,15
2022-04-29 08:30:00,1.25479,1.25566,1.25322,1.25403,0,15
2022-04-29 08:45:00,1.25402,1.25525,1.25363,1.25456,0,15
2022-04-29 09:00:00,1.25457,1.25526,1.25392,1.25436,0,15
2022-04-29 09:15:00,1.25437,1.25589,1.25396,1.25455,0,15
2022-04-29 09:30:00,1.25456,1.25542,1.25371,1.25467,0,15
2022-04-29 09:45:00,1.25468,1.25555,1.25364,1.25537,0,15
2022-04-29 10:00:00,1.25536,1.25599,1.25424,1.25484,0,15
2022-04-29 10:15:00,1.25484,1.25504,1.25315,1.25359,0,15
2022-04-29 10:30:00,1.25361,1.25568,1.25298,1.25547,0,15
2022-04-29 10:45:00,1.25547,1.25707,1.25415,1.25548,0,15
2022-04-29 11:00:00,1.2555,1.25732,1.25491,1.25723,0,15
2022-04-29 11:15:00,1.2572,1.2572,1.25517,1.25529,0,15
2022-04-29 11:30:00,1.25531,1.25651,1.25494,1.25631,0,15
2022-04-29 11:45:00,1.2563,1.25689,1.25607,1.25648,0,15
2022-04-29 12:00:00,1.25648,1.25671,1.25563,1.25594,0,15
2022-04-29 12:15:00,1.25594,1.25782,1.25594,1.25674,0,15
2022-04-29 12:30:00,1.25672,1.25742,1.25648,1.25713,0,15
2022-04-29 12:45:00,1.2571,1.25784,1.25686,1.25777,0,15
2022-04-29 13:00:00,1.25781,1.25863,1.25773,1.2586,0,15
2022-04-29 13:15:00,1.25862,1.26018,1.25842,1.25998,0,15
2022-04-29 13:30:00,1.25999,1.26096,1.25997,1.26073,0,15
2022-04-29 13:45:00,1.26073,1.26143,1.26039,1.26049,0,15
2022-04-29 14:00:00,1.26048,1.26072,1.25983,1.25997,0,15
2022-04-29 14:15:00,1.26001,1.26077,1.25997,1.26014,0,15
2022-04-29 14:30:00,1.26013,1.26026,1.25915,1.25956,0,15
2022-04-29 14:45:00,1.25959,1.26012,1.25923,1.25985,0,15
2022-04-29 15:00:00,1.25985,1.25986,1.25818,1.25833,0,15
2022-04-29 15:15:00,1.25834,1.2587,1.2574,1.2576,0,15
2022-04-29 15:30:00,1.2576,1.25813,1.25732,1.258,0,15
2022-04-29 15:45:00,1.25799,1.25805,1.25712,1.25757,0,15
2022-04-29 16:00:00,1.25756,1.25768,1.25689,1.25757,0,15
2022-04-29 16:15:00,1.25757,1.25833,1.2573,1.25752,0,15
2022-04-29 16:30:00,1.25753,1.25757,1.25708,1.25721,0,15
2022-04-29 16:45:00,1.25721,1.25813,1.25671,1.25671,0,15
2022-05-01 18:00:00,1.25796,1.25879,1.25753,1.25842,0,15
2022-05-01 18:15:00,1.25842,1.25853,1.25772,1.25783,0,15
2022-05-01 18:30:00,1.25782,1.25807,1.25737,1.25751,0,15
2022-05-01 18:45:00,1.25756,1.25841,1.25755,1.2579,0,15
2022-05-01 19:00:00,1.25789,1.25827,1.25774,1.25806,0,15
2022-05-01 19:15:00,1.25808,1.25845,1.25784,1.25832,0,15
2022-05-01 19:30:00,1.25831,1.25836,1.25768,1.2577,0,15
2022-05-01 19:45:00,1.2577,1.25779,1.25691,1.25699,0,15
2022-05-01 20:00:00,1.257,1.2597,1.25699,1.25966,0,15
2022-05-01 20:15:00,1.25966,1.25966,1.2586,1.25861,0,15
2022-05-01 20:30:00,1.2586,1.2586,1.25741,1.25779,0,15
2022-05-01 20:45:00,1.2578,1.25782,1.2567,1.25685,0,15
2022-05-01 21:00:00,1.25685,1.25764,1.25638,1.2565,0,15
2022-05-01 21:15:00,1.2565,1.25693,1.25625,1.25643,0,15
2022-05-01 21:30:00,1.25644,1.25673,1.256,1.25661,0,15
2022-05-01 21:45:00,1.25659,1.25663,1.25548,1.2559,0,15
2022-05-01 22:00:00,1.25589,1.25609,1.25511,1.25541,0,15
2022-05-01 22:15:00,1.25542,1.25653,1.25539,1.25633,0,15
2022-05-01 22:30:00,1.25635,1.25644,1.25581,1.2564,0,15
2022-05-01 22:45:00,1.25638,1.25654,1.2557,1.25578,0,15
2022-05-01 23:00:00,1.2558,1.25627,1.25568,1.25592,0,15
2022-05-01 23:15:00,1.25591,1.25608,1.25539,1.25547,0,15
2022-05-01 23:30:00,1.25548,1.25606,1.25534,1.25599,0,15
2022-05-01 23:45:00,1.25598,1.25641,1.25572,1.2558,0,15
2022-05-02 00:00:00,1.2558,1.25581,1.25512,1.2554,0,15
2022-05-02 00:15:00,1.25541,1.25542,1.25491,1.25496,0,15
2022-05-02 00:30:00,1.25498,1.25535,1.2546,1.25511,0,15
2022-05-02 00:45:00,1.2551,1.25535,1.25498,1.25515,0,15
2022-05-02 01:00:00,1.25513,1.25535,1.25461,1.25483,0,15
2022-05-02 01:15:00,1.2548,1.25495,1.25439,1.25453,0,15
2022-05-02 01:30:00,1.25452,1.25482,1.25423,1.25434,0,15
2022-05-02 01:45:00,1.25433,1.25454,1.25393,1.2542,0,15
2022-05-02 02:00:00,1.25422,1.25523,1.25416,1.25492,0,15
2022-05-02 02:15:00,1.25489,1.25563,1.25471,1.25553,0,15
2022-05-02 02:30:00,1.25553,1.25568,1.25488,1.25513,0,15
2022-05-02 02:45:00,1.25512,1.25645,1.25503,1.25602,0,15
